CAT_PERIODO,CODIGO_UNICO,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,RANGO_EDAD,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,NOMB_TITULO_OBTENIDO,NOMB_GRADO_OBTENIDO,FECHA_OBTENCION_TITULO,TIPO_INST_1,TIPO_INST_2,TIPO_INST_3,COD_INST,NOMB_INST,COD_SEDE,NOMB_SEDE,COD_CARRERA,NOMB_CARRERA,NIVEL_GLOBAL,NIVEL_CARRERA_1,NIVEL_CARRERA_2,DUR_ESTUDIO_CARR,DUR_PROCESO_TIT,DUR_TOTAL_CARR,REGION_SEDE,PROVINCIA_SEDE,COMUNA_SEDE,JORNADA,MODALIDAD,VERSION,TIPO_PLAN_CARR,AREA_CINEUNESCO,OECD_AREA,OECD_SUBAREA,AREA_CARRERA_GENERICA_N
TIT_2019,I143S8C219J2V2,13273947,1,199301,26,25 A 29 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190426,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,13710532,1,198702,32,30 A 34 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190415,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,14235845,1,199104,28,25 A 29 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190626,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,14908039,1,199212,26,25 A 29 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190530,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,17194550,1,198606,33,30 A 34 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190326,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,18190116,1,199603,23,20 A 24 AÑOS,2014,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190426,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,19601740,1,198508,33,30 A 34 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190527,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,21019534,1,199503,24,20 A 24 AÑOS,2013,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190626,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,22315473,1,198408,34,30 A 34 AÑOS,2011,1,2011,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190426,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,24690385,1,197902,40,40 Y MÁS AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190426,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S8C219J2V2,24958452,1,199612,22,20 A 24 AÑOS,2015,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190415,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,8,SEDE SAN FERNANDO,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,COLCHAGUA,SAN FERNANDO,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J1V1,2175372,1,199408,24,20 A 24 AÑOS,2014,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190319,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J1V1,11743935,1,199209,26,25 A 29 AÑOS,2014,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190702,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J1V1,12656864,1,199512,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190326,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,898188,1,198301,36,35 A 39 AÑOS,2016,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20200103,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,3086239,1,199602,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190503,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,3596543,1,199204,27,25 A 29 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190503,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,3624454,1,199601,23,20 A 24 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190503,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,3735628,1,199007,28,25 A 29 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190520,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,4306348,1,198901,30,30 A 34 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190702,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,5040087,1,199206,27,25 A 29 AÑOS,2012,1,2012,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190626,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,5879737,1,199501,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190702,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,6415979,1,199109,27,25 A 29 AÑOS,2014,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20191224,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,6678227,1,199609,22,20 A 24 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190702,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,7532156,1,199408,24,20 A 24 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190711,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,8278915,1,197606,43,40 Y MÁS AÑOS,2016,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20200206,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,9269874,1,198405,35,35 A 39 AÑOS,2016,1,2016,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190702,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,9435974,1,197409,44,40 Y MÁS AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190326,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,9574424,1,199207,26,25 A 29 AÑOS,2011,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190401,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,10074304,1,199606,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190802,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,10237234,1,199502,24,20 A 24 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190704,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,10268442,1,199506,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190326,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,10443679,1,199605,23,20 A 24 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190503,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,11025319,1,199302,26,25 A 29 AÑOS,2015,1,2017,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190426,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I143S9C219J2V2,12013887,1,198910,29,25 A 29 AÑOS,2012,1,2018,1,INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS, ,20190926,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,9,SEDE RANCAGUA,219,ingenieria de ejecucion en informatica mencion desarrollo de sistemas,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LIB. GRAL B. O'HIGGINS,CACHAPOAL,RANCAGUA,VESPERTINO,PRESENCIAL,2,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
